"Address","Status Code","Status"
"https://sanatkaravani.com/tag/mo-yan/","200","OK"
"https://sanatkaravani.com/tag/kizil-dari-tarlalari/","200","OK"
"https://sanatkaravani.com/category/edebiyat/page/8/","200","OK"
"https://sanatkaravani.com/tag/dekadans/","200","OK"
"https://sanatkaravani.com/tag/zebercet/","200","OK"
"https://sanatkaravani.com/tag/yusuf-atilgan/","200","OK"
"https://sanatkaravani.com/category/edebiyat/page/3/","200","OK"
"https://sanatkaravani.com/tag/anayurt-oteli/","200","OK"
"https://sanatkaravani.com/tag/peyami-safa/","200","OK"
"https://sanatkaravani.com/category/edebiyat/page/2/","200","OK"
"https://sanatkaravani.com/tag/yalnizlik/","200","OK"
"https://sanatkaravani.com/tag/rock/","200","OK"
"https://sanatkaravani.com/tag/folk/","200","OK"
"https://sanatkaravani.com/tag/pop/","200","OK"
"https://sanatkaravani.com/tag/yalniz-asiklar-hayatta-kalir/","200","OK"
"https://sanatkaravani.com/tag/only-lovers-left-alive/","200","OK"
"https://sanatkaravani.com/sehrimin-tadi-kurtulus-semti/","200","OK"
"https://sanatkaravani.com/kahve-kokulu-yesil-kasaba-salento/","200","OK"
"https://sanatkaravani.com/author/lidya/page/2/","200","OK"
"https://sanatkaravani.com/askeri-bir-us-iken-sanatin-ozgur-kalesine-donusmus-metelkova-2/","200","OK"
"https://sanatkaravani.com/tag/jim-jarmusch/","200","OK"
"https://sanatkaravani.com/zamana-taniklik-edip-yolumuza-isik-tutan-edebiyat-dergilerimiz/","200","OK"
"https://sanatkaravani.com/ukraynanin-avrupai-ve-masalsi-sehri-lviv/","200","OK"
"https://sanatkaravani.com/pugliada-konik-bir-beyaz-kasaba-alberobello/","200","OK"
"https://sanatkaravani.com/author/lidya/page/3/","200","OK"
"https://sanatkaravani.com/kendi-tanrisini-arayanlarin-grotesk-filmi-el-topo/","200","OK"
"https://sanatkaravani.com/author/sevilates/page/19/","200","OK"
"https://sanatkaravani.com/author/sevilates/page/3/","200","OK"
"https://sanatkaravani.com/author/sevilates/page/2/","200","OK"
"https://sanatkaravani.com/tum-yenilmislerin-temsil-edildigi-bir-arena-boga-guresleri-el-toro/","200","OK"
"https://sanatkaravani.com/category/seyahat/page/3/","200","OK"
"https://sanatkaravani.com/evden-gezebileceginiz-online-muze-ve-yerler/","200","OK"
"https://sanatkaravani.com/tag/dmitri-kessel/","200","OK"
"https://sanatkaravani.com/tag/unlu-tablolar/","200","OK"
"https://sanatkaravani.com/category/seyahat/page/2/","200","OK"
"https://sanatkaravani.com/tag/vincent-van-gogh/","200","OK"
"https://sanatkaravani.com/tag/dali/","200","OK"
"https://sanatkaravani.com/tag/edvard-munch/","200","OK"
"https://sanatkaravani.com/tag/stanley-kubrick/","200","OK"
"https://sanatkaravani.com/tag/quentin-tarantino/","200","OK"
"https://sanatkaravani.com/tag/tarkovsky/","200","OK"
"https://sanatkaravani.com/tag/alternatif-bagimsiz-muzik/","200","OK"
"https://sanatkaravani.com/tag/indie/","200","OK"
"https://sanatkaravani.com/tag/unlu-yonetmenler/","200","OK"
"https://sanatkaravani.com/2000lerin-unlu-pop-hip-hop-sarkilari/","200","OK"
"https://sanatkaravani.com/tag/akira-kurosawa/","200","OK"
"https://sanatkaravani.com/tag/darren-aronofsky/","200","OK"
"https://sanatkaravani.com/tag/theo-angelopoulos/","200","OK"
"https://sanatkaravani.com/gecmisten-gunumuze-klasik-rockin-efsane-gruplari/","200","OK"
"https://sanatkaravani.com/tag/bergman/","200","OK"
"https://sanatkaravani.com/90larin-ikoniklesmis-10-turkce-albumu/","200","OK"
"https://sanatkaravani.com/gecmisten-gunumuze-efsanevi-metal-gruplari/","200","OK"
"https://sanatkaravani.com/tag/uzay-zaman/","200","OK"
"https://sanatkaravani.com/tag/michio-kaku/","200","OK"
"https://sanatkaravani.com/tag/carl-sagan/","200","OK"
"https://sanatkaravani.com/tag/stephen-hawking/","200","OK"
"https://sanatkaravani.com/hayatini-insanlara-adamis-bir-cumhuriyet-kadini-turkan-saylan/","200","OK"
"https://sanatkaravani.com/tag/bilim-kitaplari/","200","OK"
"https://sanatkaravani.com/tag/kozmos/","200","OK"
"https://sanatkaravani.com/anadolunun-cevheri-huseyin-yilmaz/","200","OK"
"https://sanatkaravani.com/nasa-goruntu-kutuphanesinden-kareler/","200","OK"
"https://sanatkaravani.com/orta-cagda-bilge-bir-kadin-hildegard-von-bingen/","200","OK"
"https://sanatkaravani.com/bilimi-yogururken-olumu-tadan-kadin-marie-curie/","200","OK"
"https://sanatkaravani.com/dunyayi-felakete-surukleyen-bir-bilim-adami-thomas-midgley/","200","OK"
"https://sanatkaravani.com/milyarlik-elma-steve-jobs/","200","OK"
"https://sanatkaravani.com/filmlerin-mistik-dili-renk/","200","OK"
"https://sanatkaravani.com/bizi-biz-yapan-oyuncaklar-lego/","200","OK"
"https://sanatkaravani.com/surpriz-seven-tasarimci-richard-sapper/","200","OK"
"https://sanatkaravani.com/mutlu-olmanin-formulu-mutlu-olmadigini-fark-etmek/","200","OK"
"https://sanatkaravani.com/boceklerin-babasi-ferdinand-porsche/","200","OK"
"https://sanatkaravani.com/tartismak-dogru-icin-mi-kazanmak-icin-mi-schopenhauer/","200","OK"
"https://sanatkaravani.com/tag/gossip-girl/","200","OK"
"https://sanatkaravani.com/bir-iskandinav-ruyasi-soen/","200","OK"
"https://sanatkaravani.com/tag/spartacus/","200","OK"
"https://sanatkaravani.com/tag/game-of-thrones/","200","OK"
"https://sanatkaravani.com/tag/dexter/","200","OK"
"https://sanatkaravani.com/tag/cnbc-e/","200","OK"
"https://sanatkaravani.com/tag/breaking-bad/","200","OK"
"https://sanatkaravani.com/tag/sherlock/","200","OK"
"https://sanatkaravani.com/tag/mad-men/","200","OK"
"https://sanatkaravani.com/tag/e2/","200","OK"
