"Address","Status Code","Status","HTML Word Count","Rendered HTML Word Count","Word Count Change","JS Word Count %","HTML Title","Rendered HTML Title","HTML H1","Rendered HTML H1","HTML Meta Description","Rendered HTML Meta Description","HTML Canonical","Rendered HTML Canonical","Unique Inlinks","Unique JS Inlinks","Unique Outlinks","Unique JS Outlinks","Unique External Outlinks","Unique External JS Outlinks","HTML Meta Robots 1","Rendered HTML Meta Robots 1","Pretty URL","Ugly URL","JS Error","JS Warning","JS Info","JS Debug","JS Issue"
"https://sanatkaravani.com/","200","OK","969","0","","","Anasayfa - Sanat Karavanı","","","","","","https://sanatkaravani.com/","","1532","0","47","0","77","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/","https://sanatkaravani.com/","","","","",""
"https://sanatkaravani.com/category/mimari/","200","OK","437","0","","","mimari arşivleri - Sanat Karavanı","","mimari","","","","https://sanatkaravani.com/category/mimari/","","486","0","31","0","35","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/category/mimari/","https://sanatkaravani.com/category/mimari/","","","","",""
"https://sanatkaravani.com/fotografin-etnologu-ferdinando-scianna/","200","OK","471","0","","","Fotoğrafın Etnoloğu / Ferdinando Scianna - Sanat Karavanı","","Fotoğrafın Etnoloğu / Ferdinando Scianna","","","","https://sanatkaravani.com/fotografin-etnologu-ferdinando-scianna/","","10","0","27","0","9","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/fotografin-etnologu-ferdinando-scianna/","https://sanatkaravani.com/fotografin-etnologu-ferdinando-scianna/","","","","",""
"https://sanatkaravani.com/bir-dansa-davet-manifestosu-korkutuk/","200","OK","857","0","","","Bir Dans Manifestosu: Körkütük - Sanat Karavanı","","Bir Dans Manifestosu: Körkütük","","","","https://sanatkaravani.com/bir-dansa-davet-manifestosu-korkutuk/","","403","0","28","0","9","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/bir-dansa-davet-manifestosu-korkutuk/","https://sanatkaravani.com/bir-dansa-davet-manifestosu-korkutuk/","","","","",""
"https://sanatkaravani.com/cennetten-gelen-bir-ses-anneke/","200","OK","741","0","","","Cennetten Gelen Bir Ses: Anneke - Sanat Karavanı","","Cennetten Gelen Bir Ses: Anneke","","","","https://sanatkaravani.com/cennetten-gelen-bir-ses-anneke/","","11","0","28","0","9","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/cennetten-gelen-bir-ses-anneke/","https://sanatkaravani.com/cennetten-gelen-bir-ses-anneke/","","","","",""
"https://sanatkaravani.com/mutlu-ask-yoktur-louis-aragon/","200","OK","670","0","","","Mutlu Aşk Yoktur / Louis Aragon - Sanat Karavanı","","Mutlu Aşk Yoktur / Louis Aragon","","","","https://sanatkaravani.com/mutlu-ask-yoktur-louis-aragon/","","11","0","27","0","9","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/mutlu-ask-yoktur-louis-aragon/","https://sanatkaravani.com/mutlu-ask-yoktur-louis-aragon/","","","","",""
"https://sanatkaravani.com/evrensel-ezgileriyle-genc-muzisyenlerin-ilham-kaynagi-alper-tuzcu/","200","OK","685","0","","","Evrensel Ezgileriyle Genç Müzisyenlerin İlham Kaynağı- Alper Tuzcu - Sanat Karavanı","","Evrensel Ezgileriyle Genç Müzisyenlerin İlham Kaynağı- Alper Tuzcu","","","","https://sanatkaravani.com/evrensel-ezgileriyle-genc-muzisyenlerin-ilham-kaynagi-alper-tuzcu/","","9","0","27","0","12","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/evrensel-ezgileriyle-genc-muzisyenlerin-ilham-kaynagi-alper-tuzcu/","https://sanatkaravani.com/evrensel-ezgileriyle-genc-muzisyenlerin-ilham-kaynagi-alper-tuzcu/","","","","",""
"https://sanatkaravani.com/author/admin/","200","OK","133","0","","","admin, Sanat Karavanı sitesinin yazarı","","","","","","https://sanatkaravani.com/author/admin/","","17","0","18","0","14","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/author/admin/","https://sanatkaravani.com/author/admin/","","","","",""
"https://sanatkaravani.com/genis-genis-bir-deniz-jean-rhys/","200","OK","896","0","","","Geniş Geniş Bir Deniz / Jean Rhys - Sanat Karavanı","","Geniş Geniş Bir Deniz / Jean Rhys","","","","https://sanatkaravani.com/genis-genis-bir-deniz-jean-rhys/","","8","0","26","0","9","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/genis-genis-bir-deniz-jean-rhys/","https://sanatkaravani.com/genis-genis-bir-deniz-jean-rhys/","","","","",""
"https://sanatkaravani.com/degisen-endustriyel-dunyayi-kadrajina-alan-fotografci-emil-otto-hoppe/","200","OK","406","0","","","Değişen Endüstriyel Dünyayı Kadraja Sığdırmak / Emil Otto Hoppé - Sanat Karavanı","","Değişen Endüstriyel Dünyayı Kadraja Sığdırmak / Emil Otto Hoppé","","","","https://sanatkaravani.com/degisen-endustriyel-dunyayi-kadrajina-alan-fotografci-emil-otto-hoppe/","","10","0","27","0","9","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/degisen-endustriyel-dunyayi-kadrajina-alan-fotografci-emil-otto-hoppe/","https://sanatkaravani.com/degisen-endustriyel-dunyayi-kadrajina-alan-fotografci-emil-otto-hoppe/","","","","",""
"https://sanatkaravani.com/progresif-rockin-dahileri-dream-theather/","200","OK","1375","0","","","Progresif Rock'ın Dahileri: Dream Theather - Sanat Karavanı","","Progresif Rock’ın Dahileri: Dream Theather","","","","https://sanatkaravani.com/progresif-rockin-dahileri-dream-theather/","","11","0","28","0","8","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/progresif-rockin-dahileri-dream-theather/","https://sanatkaravani.com/progresif-rockin-dahileri-dream-theather/","","","","",""
"https://sanatkaravani.com/dunya-dillerini-sarkilarinda-bulusturan-sanatci-cigdem-aslan/","200","OK","666","0","","","Dünya Dillerini Şarkılarında Buluşturan Sanatçı: Çiğdem Aslan - Sanat Karavanı","","Dünya Dillerini Şarkılarında Buluşturan Sanatçı: Çiğdem Aslan","","","","https://sanatkaravani.com/dunya-dillerini-sarkilarinda-bulusturan-sanatci-cigdem-aslan/","","9","0","27","0","12","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/dunya-dillerini-sarkilarinda-bulusturan-sanatci-cigdem-aslan/","https://sanatkaravani.com/dunya-dillerini-sarkilarinda-bulusturan-sanatci-cigdem-aslan/","","","","",""
"https://sanatkaravani.com/category/liste/","200","OK","444","0","","","Liste arşivleri - Sanat Karavanı","","Liste","","","","https://sanatkaravani.com/category/liste/","","191","0","29","0","35","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/category/liste/","https://sanatkaravani.com/category/liste/","","","","",""
"https://sanatkaravani.com/lanetlenmis-bir-sirk-bandosu-ghost/","200","OK","1396","0","","","Lanetlenmiş Bir Sirk Bandosu: GHOST - Sanat Karavanı","","Lanetlenmiş Bir Sirk Bandosu: GHOST","","","","https://sanatkaravani.com/lanetlenmis-bir-sirk-bandosu-ghost/","","7","0","18","0","9","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/lanetlenmis-bir-sirk-bandosu-ghost/","https://sanatkaravani.com/lanetlenmis-bir-sirk-bandosu-ghost/","","","","",""
"https://sanatkaravani.com/iletisim/","200","OK","66","0","","","İletişim - Sanat Karavanı","","İletişim","","","","https://sanatkaravani.com/iletisim/","","1532","0","12","0","5","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/iletisim/","https://sanatkaravani.com/iletisim/","","","","",""
"https://sanatkaravani.com/mimar-sinan-ve-gunumuz-istanbul-silueti/","200","OK","1405","0","","","Mimar Sinan ve Günümüz İstanbul Silüeti - Sanat Karavanı","","Mimar Sinan ve Günümüz İstanbul Silüeti","","","","https://sanatkaravani.com/mimar-sinan-ve-gunumuz-istanbul-silueti/","","391","0","26","0","16","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/mimar-sinan-ve-gunumuz-istanbul-silueti/","https://sanatkaravani.com/mimar-sinan-ve-gunumuz-istanbul-silueti/","","","","",""
"https://sanatkaravani.com/yazarlarimiz/","200","OK","119","0","","","Yazarlarımız - Sanat Karavanı","","Yazarlarımız","","","","https://sanatkaravani.com/yazarlarimiz/","","1532","0","29","0","13","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/yazarlarimiz/","https://sanatkaravani.com/yazarlarimiz/","","","","",""
"https://sanatkaravani.com/category/sinema/","200","OK","439","0","","","Sinema arşivleri - Sanat Karavanı","","Sinema","","","","https://sanatkaravani.com/category/sinema/","","1532","0","29","0","35","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/category/sinema/","https://sanatkaravani.com/category/sinema/","","","","",""
"https://sanatkaravani.com/hakkimizda/","200","OK","236","0","","","Hakkımızda - Sanat Karavanı","","Hakkımızda","","","","https://sanatkaravani.com/hakkimizda/","","1532","0","12","0","5","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/hakkimizda/","https://sanatkaravani.com/hakkimizda/","","","","",""
"https://sanatkaravani.com/category/fotograf/","200","OK","434","0","","","Fotoğraf arşivleri - Sanat Karavanı","","Fotoğraf","","","","https://sanatkaravani.com/category/fotograf/","","1532","0","29","0","34","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/category/fotograf/","https://sanatkaravani.com/category/fotograf/","","","","",""
"https://sanatkaravani.com/category/resim/","200","OK","437","0","","","Resim arşivleri - Sanat Karavanı","","Resim","","","","https://sanatkaravani.com/category/resim/","","1532","0","31","0","35","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/category/resim/","https://sanatkaravani.com/category/resim/","","","","",""
"https://sanatkaravani.com/category/gundem/","200","OK","287","0","","","Gündem arşivleri - Sanat Karavanı","","Gündem","","","","https://sanatkaravani.com/category/gundem/","","36","0","24","0","23","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/category/gundem/","https://sanatkaravani.com/category/gundem/","","","","",""
"https://sanatkaravani.com/category/genel/","200","OK","433","0","","","Genel arşivleri - Sanat Karavanı","","Genel","","","","https://sanatkaravani.com/category/genel/","","95","0","31","0","35","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/category/genel/","https://sanatkaravani.com/category/genel/","","","","",""
"https://sanatkaravani.com/category/muzik/","200","OK","421","0","","","Müzik arşivleri - Sanat Karavanı","","Müzik","","","","https://sanatkaravani.com/category/muzik/","","1532","0","28","0","34","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/category/muzik/","https://sanatkaravani.com/category/muzik/","","","","",""
"https://sanatkaravani.com/author/ahuakkaya/","200","OK","285","0","","","Ahu Akkaya, Sanat Karavanı sitesinin yazarı","","","","","","https://sanatkaravani.com/author/ahuakkaya/","","113","0","24","0","35","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/author/ahuakkaya/","https://sanatkaravani.com/author/ahuakkaya/","","","","",""
"https://sanatkaravani.com/category/heykel/","200","OK","434","0","","","Heykel arşivleri - Sanat Karavanı","","Heykel","","","","https://sanatkaravani.com/category/heykel/","","1532","0","31","0","35","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/category/heykel/","https://sanatkaravani.com/category/heykel/","","","","",""
"https://sanatkaravani.com/2021-siena-uluslararasi-fotograf-yarismasi-kazananlari/","200","OK","646","0","","","2021 Siena Uluslararası Fotoğraf Yarışması Kazananları! - Sanat Karavanı","","2021 Siena Uluslararası Fotoğraf Yarışması Kazananları!","","","","https://sanatkaravani.com/2021-siena-uluslararasi-fotograf-yarismasi-kazananlari/","","8","0","34","0","10","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/2021-siena-uluslararasi-fotograf-yarismasi-kazananlari/","https://sanatkaravani.com/2021-siena-uluslararasi-fotograf-yarismasi-kazananlari/","","","","",""
"https://sanatkaravani.com/geride-kalanlarin-yolculugu-drive-my-car/","200","OK","908","0","","","Geride Kalanların Yolculuğu / Drive My Car - Sanat Karavanı","","Geride Kalanların Yolculuğu / Drive My Car","","","","https://sanatkaravani.com/geride-kalanlarin-yolculugu-drive-my-car/","","391","0","28","0","12","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/geride-kalanlarin-yolculugu-drive-my-car/","https://sanatkaravani.com/geride-kalanlarin-yolculugu-drive-my-car/","","","","",""
"https://sanatkaravani.com/author/figencelebi/","200","OK","299","0","","","Figen Çelebi, Sanat Karavanı sitesinin yazarı","","","","","","https://sanatkaravani.com/author/figencelebi/","","88","0","24","0","35","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/author/figencelebi/","https://sanatkaravani.com/author/figencelebi/","","","","",""
"https://sanatkaravani.com/yasama-istegi-uzerine-matt-haig/","200","OK","782","0","","","Yaşama İsteği Üzerine / Matt Haig - Sanat Karavanı","","Yaşama İsteği Üzerine / Matt Haig","","","","https://sanatkaravani.com/yasama-istegi-uzerine-matt-haig/","","9","0","20","0","9","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/yasama-istegi-uzerine-matt-haig/","https://sanatkaravani.com/yasama-istegi-uzerine-matt-haig/","","","","",""
"https://sanatkaravani.com/70ler-80ler-ve-90larin-populer-yabanci-sarkilari/","200","OK","575","0","","","70’ler, 80’ler ve 90’ların Popüler Yabancı Şarkıları! - Sanat Karavanı","","70’ler, 80’ler ve 90’ların Popüler Yabancı Şarkıları!","","","","https://sanatkaravani.com/70ler-80ler-ve-90larin-populer-yabanci-sarkilari/","","13","0","31","0","11","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/70ler-80ler-ve-90larin-populer-yabanci-sarkilari/","https://sanatkaravani.com/70ler-80ler-ve-90larin-populer-yabanci-sarkilari/","","","","",""
"https://sanatkaravani.com/author/kubragaburga/","200","OK","286","0","","","Kübra Gaburga, Sanat Karavanı sitesinin yazarı","","","","","","https://sanatkaravani.com/author/kubragaburga/","","418","0","32","0","37","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/author/kubragaburga/","https://sanatkaravani.com/author/kubragaburga/","","","","",""
"https://sanatkaravani.com/italyan-yeni-gercekciliginde-bir-fotografci-mario-de-biasi/","200","OK","460","0","","","İtalyan Yeni Gerçekçiliğinde Bir Fotoğrafçı / Mario De Biasi - Sanat Karavanı","","İtalyan Yeni Gerçekçiliğinde Bir Fotoğrafçı / Mario De Biasi","","","","https://sanatkaravani.com/italyan-yeni-gercekciliginde-bir-fotografci-mario-de-biasi/","","404","0","29","0","9","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/italyan-yeni-gercekciliginde-bir-fotografci-mario-de-biasi/","https://sanatkaravani.com/italyan-yeni-gercekciliginde-bir-fotografci-mario-de-biasi/","","","","",""
"https://sanatkaravani.com/gonul-ehli-bir-grunger-dervis-eddie-vedder/","200","OK","1385","0","","","Gönül Ehli Bir Grunger Derviş - Eddie Vedder - Sanat Karavanı","","Gönül Ehli Bir Grunger Derviş – Eddie Vedder","","","","https://sanatkaravani.com/gonul-ehli-bir-grunger-dervis-eddie-vedder/","","13","0","30","0","9","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/gonul-ehli-bir-grunger-dervis-eddie-vedder/","https://sanatkaravani.com/gonul-ehli-bir-grunger-dervis-eddie-vedder/","","","","",""
"https://sanatkaravani.com/author/aylinasar/","200","OK","271","0","","","Aylin Asar, Sanat Karavanı sitesinin yazarı","","","","","","https://sanatkaravani.com/author/aylinasar/","","118","0","27","0","35","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/author/aylinasar/","https://sanatkaravani.com/author/aylinasar/","","","","",""
"https://sanatkaravani.com/humanist-fotografciligin-yaratici-kadini-sabine-weiss/","200","OK","609","0","","","Hümanist Fotoğrafçılığın “Yaratıcı Kadını” Sabine Weiss - Sanat Karavanı","","Hümanist Fotoğrafçılığın “Yaratıcı Kadını” Sabine Weiss","","","","https://sanatkaravani.com/humanist-fotografciligin-yaratici-kadini-sabine-weiss/","","405","0","29","0","9","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/humanist-fotografciligin-yaratici-kadini-sabine-weiss/","https://sanatkaravani.com/humanist-fotografciligin-yaratici-kadini-sabine-weiss/","","","","",""
"https://sanatkaravani.com/buyulu-gercekligin-pesinde-bir-yazar-mo-yan/","200","OK","1030","0","","","Büyülü Gerçekliğin Peşinde Bir Yazar / Mo Yan - Sanat Karavanı","","Büyülü Gerçekliğin Peşinde Bir Yazar / Mo Yan","","","","https://sanatkaravani.com/buyulu-gercekligin-pesinde-bir-yazar-mo-yan/","","12","0","28","0","9","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/buyulu-gercekligin-pesinde-bir-yazar-mo-yan/","https://sanatkaravani.com/buyulu-gercekligin-pesinde-bir-yazar-mo-yan/","","","","",""
"https://sanatkaravani.com/category/edebiyat/","200","OK","424","0","","","Edebiyat arşivleri - Sanat Karavanı","","Edebiyat","","","","https://sanatkaravani.com/category/edebiyat/","","1532","0","32","0","34","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/category/edebiyat/","https://sanatkaravani.com/category/edebiyat/","","","","",""
"https://sanatkaravani.com/zebercet-ya-da-modern-dekadansin-oykusu/","200","OK","694","0","","","Zebercet ya da Modern Dekadansın Öyküsü - Sanat Karavanı","","Zebercet ya da Modern Dekadansın Öyküsü","","","","https://sanatkaravani.com/zebercet-ya-da-modern-dekadansin-oykusu/","","14","0","30","0","9","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/zebercet-ya-da-modern-dekadansin-oykusu/","https://sanatkaravani.com/zebercet-ya-da-modern-dekadansin-oykusu/","","","","",""
"https://sanatkaravani.com/yalnizlik-varolussaldir-peyami-safa/","200","OK","734","0","","","Yalnızlık Varoluşsaldır / Peyami Safa - Sanat Karavanı","","Yalnızlık Varoluşsaldır / Peyami Safa","","","","https://sanatkaravani.com/yalnizlik-varolussaldir-peyami-safa/","","22","0","28","0","9","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/yalnizlik-varolussaldir-peyami-safa/","https://sanatkaravani.com/yalnizlik-varolussaldir-peyami-safa/","","","","",""
"https://sanatkaravani.com/alternatif-bagimsiz-sarki-listesi/","200","OK","800","0","","","Yeni Yollar Keşfedeceğiniz 30 Alternatif/Bağımsız Şarkı! - Sanat Karavanı","","Yeni Yollar Keşfedeceğiniz 30 Alternatif/Bağımsız Şarkı!","","","","https://sanatkaravani.com/alternatif-bagimsiz-sarki-listesi/","","12","0","30","0","11","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/alternatif-bagimsiz-sarki-listesi/","https://sanatkaravani.com/alternatif-bagimsiz-sarki-listesi/","","","","",""
"https://sanatkaravani.com/modern-dunyada-vampir-olmak-yalniz-asiklar-hayatta-kalir/","200","OK","1087","0","","","Modern Dünyada Vampir Olmak: Yalnız Aşıklar Hayatta Kalır - Sanat Karavanı","","Modern Dünyada Vampir Olmak: Yalnız Aşıklar Hayatta Kalır","","","","https://sanatkaravani.com/modern-dunyada-vampir-olmak-yalniz-asiklar-hayatta-kalir/","","405","0","29","0","9","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/modern-dunyada-vampir-olmak-yalniz-asiklar-hayatta-kalir/","https://sanatkaravani.com/modern-dunyada-vampir-olmak-yalniz-asiklar-hayatta-kalir/","","","","",""
"https://sanatkaravani.com/author/lidya/","200","OK","278","0","","","Lidya Durmazgüler, Sanat Karavanı sitesinin yazarı","","","","","","https://sanatkaravani.com/author/lidya/","","93","0","26","0","34","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/author/lidya/","https://sanatkaravani.com/author/lidya/","","","","",""
"https://sanatkaravani.com/author/sevilates/","200","OK","302","0","","","Sevil Ateş, Sanat Karavanı sitesinin yazarı","","","","","","https://sanatkaravani.com/author/sevilates/","","578","0","27","0","35","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/author/sevilates/","https://sanatkaravani.com/author/sevilates/","","","","",""
"https://sanatkaravani.com/category/seyahat/","200","OK","430","0","","","Seyahat arşivleri - Sanat Karavanı","","Seyahat","","","","https://sanatkaravani.com/category/seyahat/","","1532","0","31","0","35","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/category/seyahat/","https://sanatkaravani.com/category/seyahat/","","","","",""
"https://sanatkaravani.com/savasin-ve-yikimlarin-ortasinda-bir-fotografci-dmitri-kessel/","200","OK","436","0","","","Savaşın ve Yıkımların Ortasında Bir Fotoğrafçı / Dmitri Kessel - Sanat Karavanı","","Savaşın ve Yıkımların Ortasında Bir Fotoğrafçı / Dmitri Kessel","","","","https://sanatkaravani.com/savasin-ve-yikimlarin-ortasinda-bir-fotografci-dmitri-kessel/","","27","0","27","0","8","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/savasin-ve-yikimlarin-ortasinda-bir-fotografci-dmitri-kessel/","https://sanatkaravani.com/savasin-ve-yikimlarin-ortasinda-bir-fotografci-dmitri-kessel/","","","","",""
"https://sanatkaravani.com/yazarlik-basvurusu/","200","OK","66","0","","","Yazarlık Başvurusu - Sanat Karavanı","","Yazarlık Başvurusu","","","","https://sanatkaravani.com/yazarlik-basvurusu/","","1532","0","12","0","5","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/yazarlik-basvurusu/","https://sanatkaravani.com/yazarlik-basvurusu/","","","","",""
"https://sanatkaravani.com/dogu-asyanin-ilginc-mimarisi-bilim-cagi-guangzhou/","200","OK","400","0","","","Doğu Asya’nın İlginç Mimarisi: Bilim Çağı Guangzhou - Sanat Karavanı","","Doğu Asya’nın İlginç Mimarisi: Bilim Çağı Guangzhou","","","","https://sanatkaravani.com/dogu-asyanin-ilginc-mimarisi-bilim-cagi-guangzhou/","","9","0","37","0","10","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/dogu-asyanin-ilginc-mimarisi-bilim-cagi-guangzhou/","https://sanatkaravani.com/dogu-asyanin-ilginc-mimarisi-bilim-cagi-guangzhou/","","","","",""
"https://sanatkaravani.com/bir-ortacag-kilisesi-bernardine/","200","OK","487","0","","","Bir Ortaçağ Kilisesi: Bernardine - Sanat Karavanı","","Bir Ortaçağ Kilisesi: Bernardine","","","","https://sanatkaravani.com/bir-ortacag-kilisesi-bernardine/","","10","0","28","0","9","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/bir-ortacag-kilisesi-bernardine/","https://sanatkaravani.com/bir-ortacag-kilisesi-bernardine/","","","","",""
"https://sanatkaravani.com/thomas-jorionun-gozunden-terk-edilmis-saraylar/","200","OK","360","0","","","Thomas Jorion'un Gözünden Terk Edilmiş Saraylar - Sanat Karavanı","","Thomas Jorion’un Gözünden Terk Edilmiş Saraylar","","","","https://sanatkaravani.com/thomas-jorionun-gozunden-terk-edilmis-saraylar/","","8","0","38","0","10","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/thomas-jorionun-gozunden-terk-edilmis-saraylar/","https://sanatkaravani.com/thomas-jorionun-gozunden-terk-edilmis-saraylar/","","","","",""
"https://sanatkaravani.com/category/mimari/page/2/","200","OK","256","0","","","mimari arşivleri - Sayfa 2 / 2 - Sanat Karavanı","","mimari","","","","https://sanatkaravani.com/category/mimari/page/2/","","1","0","22","0","20","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/category/mimari/page/2/","https://sanatkaravani.com/category/mimari/page/2/","","","","",""
"https://sanatkaravani.com/avrupanin-en-bilinen-15-kilisesi/","200","OK","998","0","","","Avrupa’nın En Bilinen 15 Kilisesi! - Sanat Karavanı","","Avrupa’nın En Bilinen 15 Kilisesi!","","","","https://sanatkaravani.com/avrupanin-en-bilinen-15-kilisesi/","","15","0","34","0","12","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/avrupanin-en-bilinen-15-kilisesi/","https://sanatkaravani.com/avrupanin-en-bilinen-15-kilisesi/","","","","",""
"https://sanatkaravani.com/author/utkukahraman/","200","OK","296","0","","","Ömer Utku Kahraman, Sanat Karavanı sitesinin yazarı","","","","","","https://sanatkaravani.com/author/utkukahraman/","","174","0","30","0","35","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/author/utkukahraman/","https://sanatkaravani.com/author/utkukahraman/","","","","",""
"https://sanatkaravani.com/eyfel-kulesini-satan-bir-dolandirici-victor-lustig/","200","OK","749","0","","","Eyfel Kulesi’ni Satan Bir Dolandırıcı: Victor Lustig - Sanat Karavanı","","Eyfel Kulesi’ni Satan Bir Dolandırıcı: Victor Lustig","","","","https://sanatkaravani.com/eyfel-kulesini-satan-bir-dolandirici-victor-lustig/","","11","0","30","0","9","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/eyfel-kulesini-satan-bir-dolandirici-victor-lustig/","https://sanatkaravani.com/eyfel-kulesini-satan-bir-dolandirici-victor-lustig/","","","","",""
"https://sanatkaravani.com/etiyopyanin-kudusu-lalibela-kaya-oyma-kiliseleri/","200","OK","610","0","","","Etiyopya’nın Kudüs’ü: Lalibela Kaya-Oyma Kiliseleri - Sanat Karavanı","","Etiyopya’nın Kudüs’ü: Lalibela Kaya-Oyma Kiliseleri","","","","https://sanatkaravani.com/etiyopyanin-kudusu-lalibela-kaya-oyma-kiliseleri/","","11","0","29","0","9","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/etiyopyanin-kudusu-lalibela-kaya-oyma-kiliseleri/","https://sanatkaravani.com/etiyopyanin-kudusu-lalibela-kaya-oyma-kiliseleri/","","","","",""
"https://sanatkaravani.com/category/yasam/","200","OK","441","0","","","Yaşam arşivleri - Sanat Karavanı","","Yaşam","","","","https://sanatkaravani.com/category/yasam/","","108","0","31","0","35","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://sanatkaravani.com/category/yasam/","https://sanatkaravani.com/category/yasam/","","","","",""
